Job URL,Job Title,Company Name,Location,Salary,Job Type,Job Description,Experience Required,Qualifications,Security Clearance,Job Location,Position Type,Programming Languages
https://www.indeed.com/rc/clk?jk=6fd56fa2ec0d3668&bb=r4XpgDHsR3P7BCPkevTug4nYee5h7fuE7OslcS_Y-lAzP7qksdkNkRNPBHF0XUBWJNpq43yZ3eR8TFXqO2v2Ht8J-xT4OQdHRzhVuAxj3i6lNiuvo1gwnuc2Gmv_l-PY&xkcb=SoAy67M3BhcjKsWR6R0MbzkdCdPP&fccid=f79084fa22827ec2&vjs=3,Software engineer,Home,"1050 Crown Pointe Pkwy Ste 850, Atlanta, GA 30338",,,,,,,,No entry found for Salary,
https://www.indeed.com/rc/clk?jk=7958ce14f5f787e0&bb=r4XpgDHsR3P7BCPkevTug3DOMpVAvrkputwUFPyXi4B87xB4PdFjMupM2c8U849M8ZFBpK2rE3Y3bm6d7-1M5-5Sy5yAIJdlXcJju78aTRH5EKkzf4a5_w8NXFbJHZoP&xkcb=SoDb67M3BhcjKsWR6R0DbzkdCdPP&fccid=e17d4057b057929f&vjs=3,Systems Analyst,Home,"Norcross, GA",,Full-time,"CleanSpark, Inc. (CLSK) (NASDAQ: CLSK) (""CleanSpark"") CleanSpark is America's Bitcoin Miner, driving innovation in an ever-changing industry. We're seeking passionate individuals to be part of our growth and contribute to the exciting world of bitcoin. If you have a keen interest in bitcoin and digital assets and thrive in challenging environments, we want to hear from you!
As a CleanSpark team member, you'll be at the forefront of the global bitcoin revolution, shaping the future of responsible mining. We offer a dynamic and rewarding work environment, coupled with competitive benefits to support your overall well-being. Enjoy generous PTO, comprehensive health and life insurance, a 401k retirement plan, and more.

About CleanSpark
CleanSpark (Nasdaq: CLSK) is America's Bitcoin Miner™. We own and operate data centers that primarily run on low-carbon power. Our infrastructure responsibly supports Bitcoin, the world's most important digital commodity and an essential tool for financial independence and inclusion. We cultivate trust and transparency among our employees and the communities we operate in. Visit our website at www.cleanspark.com.
Duties and Responsibilities
Serve as subject matter expert and administrator on various mining operations systems
Collaborate with department heads to understand and document system requirements.
Identify and lead the implementation of new systems to improve efficiency and productivity
Manage user access and permissions.
Create and maintain documentation regarding system configurations and procedures.
Provide guidance and hands-on support and project leadership to business users
Monitor, troubleshoot and resolve system issues ensuring optimal performance and security.
Collaborate with IT and vendors on integrations, enhancements and optimizations.
Providing timely summaries and reports to management.
Other duties as assigned.",,,"Yes, 3 years",Preferred,No,On-site
https://www.indeed.com/rc/clk?jk=05205598daad5593&bb=r4XpgDHsR3P7BCPkevTug_eFheNg7vQC4n1vU77CayemlxB9UJI6Jezr4xb1R0fWJRB3OJ41o6dbb8zSQDqtmLYjQtwdbiXDzo_pnkc_h_kwMciOo1T4PA%3D%3D&xkcb=SoBv67M3BhcjKsWR6R0CbzkdCdPP&fccid=dc3368ec85d05f9d&vjs=3,IT Business Analyst,Home,"200 Piedmont Ave SE # 1804, Atlanta, GA 30334",,,"Position Overview: The Georgia General Assembly Software Support Team is seeking a highly skilled and motivated IT Business Analyst to play a crucial role in supporting and enhancing the software systems utilized by the Georgia General Assembly. As an IT Business Analyst, you will work closely with stakeholders, including legislators, legislative staff, and IT professionals, to gather requirements, analyze business needs, and assist the development of custom solutions that align with the organization's goals and objectives.",,,No entry found for Experience Required,Preferred,Not applicable (government agency),On-site
https://www.indeed.com/rc/clk?jk=b67afc645252a414&bb=r4XpgDHsR3P7BCPkevTug2NG5rcdI0sQLmSpZKla-ZvRgnEM1TErqaDbeOZkz5xAmhr1rDQvkAivBOxn5s1Dkgzm1qndjCjmm9JIGsMnU6nLVsuyFBolmIwCABks7kbG&xkcb=SoDy67M3BhcjKsWR6R0BbzkdCdPP&fccid=2a126b72be5ef0f6&vjs=3,Web Designer or Computer Programmer,Home,"Atlanta, GA",,Full-time,,,,,,,No entry found for Experience Required
https://www.indeed.com/rc/clk?jk=b46400d6effc1c79&bb=r4XpgDHsR3P7BCPkevTug_Ju81xh-NqQIrGsee87dDD89pPlAr6F1zyaDVvACR2JbdU2546bicitw4XN8jt6dWtlGAAeeqtW6uC8QsWcA-9g5Jo6_Exp42d1U6cmW4_j&xkcb=SoBG67M3BhcjKsWR6R0AbzkdCdPP&fccid=a10c212f2fec7b81&cmp=Techspace-Solutions&ti=Data+Annotator&vjs=3,Data Annotator,Home,"400 Pryor, Atlanta, GA 30302",,Contract,"Job Title: Annotator Data
Location: Alpharetta, GA (Hybrid)
Duration: 12+ Months
JD:
As an Annotator, you will play a crucial role in the development and improvement of machine learning models by providing accurate and detailed annotations to enhance the understanding of various data types. Your responsibilities will involve meticulously labeling and categorizing data to train and validate algorithms, ensuring high-quality datasets for model training.
KRAs:
Accurately annotate and label diverse datasets, including text, images, audio, or video, based on project requirements. Follow annotation guidelines and specifications to ensure consistency and quality in labeled data.
Conduct thorough quality checks on annotated data
Document annotation processes, guidelines, and any issues encountered during the annotation tasks.
Collaborate with client teams.
Manage client relationship onshore. Act as a client contact onsite.
Facilitate co-ordination between client and the Genpact team.
Skills Required:
Familiarity with Financial Statements and their interpretation.
Goof knowledge of financial and business terms.
Good interpersonal & communication skills (verbal & written)
Experience in Annotation in the Financial domain is an advantage.
Expertise in MS Excel",,,No,Preferred,Not applicable,Hybrid
https://www.indeed.com/rc/clk?jk=7fcfaf0c0535c1e1&bb=r4XpgDHsR3P7BCPkevTug06bvEHFDpzFGExflFAkXgnEWxka69Ki6UAQ1oaHUl4cp4Ae2CsaUatks6Q_sIFw00QqPFU4uvL7Bkto7RPnm7Uh_QEkL1u-MWW0M6ahZw2h&xkcb=SoDI67M3BhcjKsWR6R0HbzkdCdPP&fccid=54b4ddf630faee62&vjs=3,Systems Administrator,Home,"Atlanta, GA 30303",,Contract,,,,,,,No entry found for Experience
https://www.indeed.com/rc/clk?jk=bc5d24c0cb80f2c7&bb=r4XpgDHsR3P7BCPkevTug5Djdov1TyYdFNLgrT3ZRndJbJjYMmTRVlqES93r8kOyqGrRhf8PG6zCwDHyQ3Ah-Idbq71GceKx0ADCyLfMyJPyRIAlh2NfG7tPQxxDhXXA&xkcb=SoB867M3BhcjKsWR6R0GbzkdCdPP&fccid=7cc9cddddb564bb9&cmp=Atlanta-Public-Schools&ti=Science+Teacher&vjs=3,CTE-COMPUTER SCIENCE TEACHER- 5K HIRING INCENTIVE,Home,"Atlanta, GA","$54,735 - $114,892 a year",Full-time,"Position Type:
SECONDARY TEACHER/CTE TEACHER
Date Posted:
3/4/2024
Location:
Mays High School
*
Additional Information:
*
*
Atlanta Public Schools is looking for a self-motivated Career and Technical Education (CTE) Teacher to provide face-to-face instruction with students in the school building with the ability to ensure student success through differentiated instruction. The candidate will utilize research-based theories and strategies to teach, organize and implement structured lessons for topics that include management and business principles, computer literacy, personal finance, accounting, computer programming, webpage design, and coding. The candidate must be adaptable to changing school and district needs and able to create and maintain a climate that promotes respect, tolerance, and peaceful problem solving for middle or high school students . This position reports to the School Principal and will be assigned to be physically present in the school building location.
MINIMUM REQUIREMENTS:
CERTIFICATION:
Hold or be eligible for a certificate issued by the Georgia Professional Standards Commission for the course(s) taught; OR
Passed the GACE in aligned CTE field; OR be eligible to participate in the district’s non-certification pathway
EDUCATION:
Bachelor's Degree
WORK EXPERIENCE:
Work experience gained through education and certification/license requirements.
Available for face-to-face instruction within the school building with students present
KNOWLEDGE, SKILLS, & ABILIITIES:
Communication
Instructional strategies that connect the curriculum to the learner.
Student management.
Demonstrated ability to work well with students, staff, and parents in a professional manner
Ability to be flexible and adapt as needed between in-person learning environments.
Knowledge of school safety & security procedures
Excellent writing and communication skills
Ability to work under pressure and meet deadlines
ESSENTIAL DUTIES:
Instruct students in an in-person classroom environment through lectures, discussions, visual aids, instructional strategies and other effective teaching methods for student comprehension.
Prepares lessons and outlines to use in class that effectively cover the material.
Plan and conduct activities for a balanced program of instruction, demonstration, and work time that provides students with opportunities to observe, question, and investigate.
Prepare, administer, and grade tests and assignments to evaluate students' progress.
Administers various types of assessments to monitor student’s comprehension of the material.
Administer and/or supports state and local testing processes and policies.
Use computers, audio-visual aids, and other equipment and materials to supplement presentations.
Assist students who need extra help with tutoring. Guides and counsels students with adjustment or academic problems or special academic interests.
When in an in-person classroom environment, responsible for daily classroom clean up and wiping down surfaces to uphold sanitation standards as required for safe school environment.
Monitors students in the classroom, at lunch or throughout the school by maintaining order and discipline.
Observe and evaluate students' performance, behavior, social development, and physical health.
Performs various administrative duties such as taking attendance, organizing the classroom, and responding to emails and phone calls from parents, school administrators, and staff in a timely manner.
Collaborates with other teachers and administrators to develop, evaluate, and revise academic programs following approved curricula.
Coordinates in-person conferences with parents and guardians to review student’s performance, behavior and other issues.
Attends in-person faculty meetings, teacher training workshops and educational conferences to maintain and improve professional competence.
Attends professional learning sessions (GACTE Summer Conference, Cluster Drive-ins sponsored by the Georgia Department of Education, APS Professional Development, etc.).
Maintains and operates an active Career Technical Student Organization (CTSO).
Maintain accurate, complete, and correct student records as required by laws, district policies, and administrative regulations.
Assists administrators and other staff members in the orderly, expedient and safe transition of students from one location to another.
Assists with training volunteers in-person.
Required to have prompt, regular attendance in-person and be available to work on-site, in-person during regular business hours and as needed.
Performs other duties as assigned by an appropriate administrator or their representative.
PHYSICAL ABILITIES & WORKING CONDITIONS:
The physical abilities, working conditions and other conditions of employment listed in this document are representative of, but are not intended to provide an exhaustive list of the requirements for positions in this classification. In the event of an emergency or situation requiring guidance from Federal, State, or local or school district authorities, the requirements of this position may change temporarily or for the school year to best serve the needs of our students.
: Ability to read small print and view a computer screen for prolonged periods.
: Ability to tolerate exposure to noisy conditions.
: Ability to be understood in face-to-face communications, to speak with a level of proficiency and volume to be understood over a telephone or computer.
: Ability to use hands to grasp, and manipulate small objects; manipulate fingers, twist and bend at wrist and elbow; extend arms to reach outward and upward; use hands and arms to lift objects; turn, raise, and lower head.
: Ability to lift, push, pull and/or carry objects which weigh as much as 5 or more pounds on a frequent basis. Incumbent may be required to physically restrain parties involved in a conflict.
: Ability to encounter constant work interruptions; work cooperatively with others; work independently; work indoors.
: Ability to read, write, understand, interpret and apply information at a moderately complex level essential for successful job performance; math skills at a high school proficiency level; judgement and the ability to process information quickly; learn quickly and follow verbal procedures and standards; give verbal instruction; rank tasks in order of importance; copy, compare, compile and coordinate information and records. Understand how to manage stress.
: Ability to be flexible and adapt as needed between in-person and various classroom learning environments.
The Atlanta Public School System does not discriminate on the basis of race, color, religion, sex,citizenship, ethnic or national origin, age, disability, medical status, military status, veteran status, marital status, sexual orientation, gender identity or expression, genetic information, ancestry, or any legally protected status in any of its employment practices, educational programs, services or activities. Reasonable accommodations may be made to enable individuals with disabilities to perform essential duties.
This job description is intended to accurately reflect the duties, responsibilities and requirements of the position. It is not intended to be and should not be construed as an all-inclusive list of all the responsibilities, skills, or working conditions associated with the position. Management and administration reserves the right to modify, add, or remove duties and assign other duties as necessary.
COMPENSATION:
Salary Grade: T4 Bachelor - T7 Doctorate
Salary Range: APS Teacher Salary Scale
Work Year: 202 Days
Job Type: Full-time
Pay: $54,735.00 - $114,892.00 per year",,,,,No,
https://www.indeed.com/rc/clk?jk=f222bbf08d1e71ba&bb=r4XpgDHsR3P7BCPkevTug7SydF4ZpvmXA1Vc_8PIK0EPnRS34lAfJtOwgWnSr3vuu9TlaEMH-Y3ddWW8Eek4MhgLkaVOGgfZ6WPmuSbLfbb5bD22amVTMw%3D%3D&xkcb=SoDh67M3BhcjKsWR6R0FbzkdCdPP&fccid=5b8d10630cb111eb&vjs=3,System Support Engineer (P2),Home,"Atlanta, GA 30337",,,,,,,,,
https://www.indeed.com/rc/clk?jk=7958ce14f5f787e0&bb=NbbzcSvEPIB2NPKac3xRwopRBllfvR2JnELDmoLXtvBAh4f0oF24JpMYKUcjYhm5efOduerLKDPq1Gn3AdD_nV5YMgEJSEd35qNPwX9OugIXTMKBvgLWUsi6ct7Bn3j3&xkcb=SoBK67M3BhdIUTzap50LbzkdCdPP&fccid=e17d4057b057929f&vjs=3,Systems Analyst,Home,"Norcross, GA",,Full-time,"CleanSpark, Inc. (CLSK) (NASDAQ: CLSK) (""CleanSpark"") CleanSpark is America's Bitcoin Miner, driving innovation in an ever-changing industry. We're seeking passionate individuals to be part of our growth and contribute to the exciting world of bitcoin. If you have a keen interest in bitcoin and digital assets and thrive in challenging environments, we want to hear from you!
As a CleanSpark team member, you'll be at the forefront of the global bitcoin revolution, shaping the future of responsible mining. We offer a dynamic and rewarding work environment, coupled with competitive benefits to support your overall well-being. Enjoy generous PTO, comprehensive health and life insurance, a 401k retirement plan, and more.

About CleanSpark
CleanSpark (Nasdaq: CLSK) is America's Bitcoin Miner™. We own and operate data centers that primarily run on low-carbon power. Our infrastructure responsibly supports Bitcoin, the world's most important digital commodity and an essential tool for financial independence and inclusion. We cultivate trust and transparency among our employees and the communities we operate in. Visit our website at www.cleanspark.com.
Duties and Responsibilities
Serve as subject matter expert and administrator on various mining operations systems
Collaborate with department heads to understand and document system requirements.
Identify and lead the implementation of new systems to improve efficiency and productivity
Manage user access and permissions.
Create and maintain documentation regarding system configurations and procedures.
Provide guidance and hands-on support and project leadership to business users
Monitor, troubleshoot and resolve system issues ensuring optimal performance and security.
Collaborate with IT and vendors on integrations, enhancements and optimizations.
Providing timely summaries and reports to management.
Other duties as assigned.",,,,,No information provided,Preferred
https://www.indeed.com/rc/clk?jk=7fcfaf0c0535c1e1&bb=NbbzcSvEPIB2NPKac3xRwsbyyWKJzTgGVafK35l-3F1AvZ4nBFLFNeZYTPcjhAjTG1mSR-KuLPjg4wiRZ8ocPt0xEkY1MdPigArb6lknOQ4MTfadlcJwisFpfCoX2357&xkcb=SoD-67M3BhdIUTzap50KbzkdCdPP&fccid=54b4ddf630faee62&vjs=3,Systems Administrator,Home,"Atlanta, GA 30303",,Contract,,,,,,No entry found for Experience,
https://www.indeed.com/rc/clk?jk=657cb687baed6b01&bb=NbbzcSvEPIB2NPKac3xRwiCfZoilrYegBjRL2Aa8D5WE7JjmBe2F07vrxrrv68FVZ8x0mtwZy6aBegxL5e9EqEo7jSw4egiPg4E4YRqKOaDanFYn3CPbxiYPW-blmDao&xkcb=SoBj67M3BhdIUTzap50JbzkdCdPP&fccid=fd00b3b1986ca21e&cmp=Haivision&ti=Technical+Support+Engineer&vjs=3,Technical Support Engineer – Operation Center Solutions,Home,"150 Ottley Drive NE, Atlanta, GA 30324","$60,060.66 - $80,062.30 a year",Full-time,"About Haivision
Haivision is a leading global provider of mission-critical, real-time video networking and visual collaboration solutions. Our connected cloud and intelligent edge technologies enable organizations globally to engage audiences, enhance collaboration, and support decision making. We provide high quality, low latency, secure, and reliable live video at a global scale. Haivision invented the award-winning SRT low latency video streaming protocol and founded the SRT Alliance to support its adoption. Awarded four Emmys® for Technology and Engineering from the National Academy of Television Arts and Sciences, Haivision continues to fuel the future of IP video transformation. Founded in 2004, Haivision is headquartered in Montreal and Chicago with offices, sales, and support located throughout the Americas, EMEA, and APAC. To learn more, visit Haivision at haivision.com.
---------------------------------------------------------------------------------------------
Job Summary:
The Technical Support Engineer (TSE) is responsible for providing an exceptional technical support experience to our customers in the operations center market. Experienced TSEs with expertise in operations center ecosystems will be responsible for product issue troubleshooting, systems analysis, health checks, optimization, upgrades, and general workflow consulting involving hardware and/or software. The TSE will also collaborate with other support team members, Sales Engineering, Product Management and Development, to advocate for Haivision’s customer’s workflows and ecosystems.
Only candidates with a solid working knowledge of Windows operating systems and experience with LAN/WAN video distribution technologies, IP video systems expertise, internet infrastructure, network expertise, and troubleshooting will be considered.
**This position requires participation in rotational, on-call or after-hours shifts (compensated).
**Must be open to domestic and international travel (up to 50%).",,,,,,
https://www.indeed.com/rc/clk?jk=f222bbf08d1e71ba&bb=NbbzcSvEPIB2NPKac3xRwo77ODgRs28DRaDRPiouCzkoKn_-IFd1xEiiFOFjc5DMsIPoRVVcRt1oV8M9svEs1_BT8OYTXfl_Bg-rkru_3sDpKdrSGA-chA%3D%3D&xkcb=SoDX67M3BhdIUTzap50IbzkdCdPP&fccid=5b8d10630cb111eb&vjs=3,System Support Engineer (P2),Home,"Atlanta, GA 30337",,,,,,No entry found for Experience,No entry found for Qualifications,No entry found for Security Clearance,"Atlanta, GA 30337 (On-site)"
https://www.indeed.com/rc/clk?jk=2e268d39de7022e9&bb=NbbzcSvEPIB2NPKac3xRwmlsiwv6HQk5yOWanO2gQnTbWcy5hoiKaJJJKXABwEdBnWqWKcXfl0tiPBiyTw51oGckS-lnKSP_9cbW35iF3STmOL5fyKPrZ9Gx68QWGsVy&xkcb=SoBZ67M3BhdIUTzap50PbzkdCdPP&fccid=60941121b5ce27c0&vjs=3,Technical Services Analyst,Home,"1100 Abernathy Rd # 1700, Atlanta, GA 30328",,Full-time,,,,,,No entry found for Experience,
https://www.indeed.com/rc/clk?jk=94583c10862ca34c&bb=NbbzcSvEPIB2NPKac3xRwoiruGu_873KKpqlGurlSDlv3NZmqog4GwpP_wr9W2jvJtEJPLna1-QlT_lDcAGtl4-vWPmn2EEQql8bZ-3jjq7gZ8XSqWm2peY9ajBGon1_&xkcb=SoDt67M3BhdIUTzap50ObzkdCdPP&fccid=684336227770390e&vjs=3,Tier II Operations Analyst,Home,"Atlanta, GA",,Full-time,"About Our Company:
Delmock Technologies, Inc. (DTI) is seeking a Tier II Operations Analyst to explore exciting career opportunities. DTI is a leading HUBZone business in Baltimore, known for delivering innovated IT and Health solutions with a commitment to ethics, excellence, and superior customer service. At DTI, we balance continuous growth and innovation with a strong dedication to corporate social responsibility. Recently ranked as high as #3 among HUBZone companies in a GOVWIN survey, DTI offers a dynamic environment for those passionate about impactful projects, community involvement, and contributing to a top-ranking Federal project support team.
Join our talented team and be part of a company that values both professional excellence, community impact, and diversity of ideas. DTI is committed to hiring and maintaining a diverse workforce. We are an equal opportunity employer making decisions without regard to race, color, religion, sex, national origin, age, veteran status, disability, or any other protected class.
Client Information:
The Centers for Disease Control and Prevention’s (CDC) Division of HIV Prevention (DHP) focus on high impact prevention of HIV—by preventing new HIV infections, improving health outcomes for persons with HIV, and reducing HIV related disparities and health inequities.
DHP develops and maintains a variety of data and information systems to support its mission, including systems to collect, transmit, store, and analyze data for HIV/AIDS surveillance, epidemiology, and program monitoring and evaluation. We are looking for IT and public health partners including statisticians, researchers, behavioral scientists, computer scientists, public health advisors/analysts, budget analysts, and other program staff.",,,,,,
https://www.indeed.com/rc/clk?jk=b8f66afac33975ec&bb=NbbzcSvEPIB2NPKac3xRwsndbc-BbySFrY_BvyezmBvSUK5s1EpjdV2WUoj7y2AD9zT5pe_U8xFDFzht76LgjxpLkvD93JDfANmS7r3vARrmi5k3qpmPxmO_c5qtCAsp&xkcb=SoBw67M3BhdIUTzap50NbzkdCdPP&fccid=f79084fa22827ec2&vjs=3,Software engineer,Home,"1050 Crown Pointe Pkwy Ste 850, Atlanta, GA 30338",,,,,,,,,No entry found for Salary
https://www.indeed.com/rc/clk?jk=777dc4bcc75fa596&bb=NbbzcSvEPIB2NPKac3xRwrE-sRAWpX3W8ObxgXwiBoO_uGjkR1iUdRI-BgZchEvai2hdILsj0ubMZgzUIoHB7kaxeLAZcz67mmDXDTuYpJvNNVdNUOA9Kgi0ZGJH51ut&xkcb=SoDE67M3BhdIUTzap50MbzkdCdPP&fccid=9b0bd8a81a1b5b43&vjs=3,Software Engineer F/T,Home,"Atlanta, GA","$55,453 a year",Full-time,,,,,,,No
https://www.indeed.com/rc/clk?jk=e8f9af45e67ba7e5&bb=NbbzcSvEPIB2NPKac3xRwgu5zegX-hSY1VHu39YRUA8AQ8OQ533sic6aV8bw0wE3K-TCm1ro3I71yBE8UnB6tRWPtYdubOlWE2NczqwCapP5zkmmiRqnWYhDkZ_BkM8T&xkcb=SoAt67M3BhdIUTzap50DbzkdCdPP&fccid=0640b0ceb23a18df&vjs=3,Network Systems Administrator,Home,"33 gilmer st, Atlanta, GA 30303","$53,349 - $80,771 a year",Full-time,"Network Systems Administrator
College of Arts & Sciences
Computer Science

The College of Arts & Sciences at Georgia State University is transforming lives through our research advances, career-empowering teaching, and work with community partners in Atlanta and around the globe.
As the largest college on the Atlanta Campus, the College of Arts and Sciences is home to more than 15,000 students, 550 faculty, and 300 staff members. Our faculty teach the core curriculum courses that serve as the foundation of nearly every student’s university education.

These are exciting times at The College of Arts and Sciences at Georgia State University. We are growing, and we are thrilled that you are interested in joining our team. We are surrounded by individuals empowered to use their expertise and talents to achieve our mission of pursuing excellence.
The College of Arts and Sciences is seeking (1) an experienced Network Systems Administrator in the Department of Computer Science. This position will be responsible for setting up and maintaining department software and enabling user access.
WHAT MAKES College of Arts & Science A GREAT PLACE?
A flexible work environment
Generous benefits, including health, dental, vision, tuition assistance, retirement, etc.
A knowledge-sharing organization that works collaboratively with diverse partners.
Professional development opportunity and mentorship
A rapidly growing center within an academic setting
HERE IS WHAT YOU WILL DO
The College of Arts and Sciences seeks to hire an experienced Network Systems Administrator. The Systems Network administrator will install, configure, and manage computer infrastructure that supports the department's computer networks, such as routers, switches, and cables.
The essential duties and responsibilities of the Network Systems Administrator are as follows:
Manages and maintains Linux, Unix, and Windows servers, such as network file servers, print servers, mass storage systems, and application development, including parallel computing applications in cluster and virtual server environments.
Manages workstation and desktop support services and coordinates support for all desktops, laptops, and handheld or mobile computing hardware and software.
Orders equipment; maintains the asset inventory and depreciation schedule; proactively recommends upgrades and updates of deployed systems.
Serves as local system administrator and liaison to Campus IT for mission-critical systems or enterprise applications.
Provides leadership and strategic direction on various technology issues, standards, and policies related to computing, servers, networks, and applications.
Maintains, monitors, implements, and improves the single sign-on (SSO), proxy access, Lightweight Direct Access Protocol (LDAP), Secure Socket Shell (SSH) certificates, and other authentication methods and practices.
Investigates the application of trends and practices; Performs other related duties as assigned.
Disclaimer: This job requisition provides a high-level job definition. It is not intended to provide a comprehensive or exclusive list of job duties. As such, job duties and/or responsibilities within the context of this job requisition may change at the discretion the employee’s direct supervisor.",,,,,"Yes, the job requires experience.",Preferred
https://www.indeed.com/rc/clk?jk=8be71f7f6b3fa87a&bb=NbbzcSvEPIB2NPKac3xRwlpkkuLr2Gw2FfyUKEp5F7vnvYz1EIpnPtbwzJ0gcGnbWeIeQPi4I4EplR8RJbaj44nesO2kU2aH7VToG9AnwEmDNUXLqo9eX9xMpb8M5dcr&xkcb=SoCZ67M3BhdIUTzap50CbzkdCdPP&fccid=f7b2d477df13840f&vjs=3,Scrum Master,Home,"Duluth, GA",,Contract,,,,,,No entry found for Experience,
https://www.indeed.com/rc/clk?jk=2bfb609b1a5539ea&bb=NbbzcSvEPIB2NPKac3xRwj4KUaT3jJcZkYzvqA1ZR6hu16fxeupk2GyIIDNkmH-JF5Z7FHpIUNF8kWJEpsdfWz020yJ5PAWMV99uiO42iQwg9qOygIt2rJz3J2-wRN97&xkcb=SoAE67M3BhdIUTzap50BbzkdCdPP&fccid=684336227770390e&vjs=3,Tier III Operations Analyst,Home,"Atlanta, GA",,Full-time,"About Our Company:
Delmock Technologies, Inc. (DTI) is seeking a Tier III Operations Analyst to explore exciting career opportunities. DTI is a leading HUBZone business in Baltimore, known for delivering innovated IT and Health solutions with a commitment to ethics, excellence, and superior customer service. At DTI, we balance continuous growth and innovation with a strong dedication to corporate social responsibility. Recently ranked as high as #3 among HUBZone companies in a GOVWIN survey, DTI offers a dynamic environment for those passionate about impactful projects, community involvement, and contributing to a top-ranking Federal project support team.
Join our talented team and be part of a company that values both professional excellence, community impact, and diversity of ideas. DTI is committed to hiring and maintaining a diverse workforce. We are an equal opportunity employer making decisions without regard to race, color, religion, sex, national origin, age, veteran status, disability, or any other protected class.
Client Information:
The Centers for Disease Control and Prevention’s (CDC) Division of HIV Prevention (DHP) focus on high impact prevention of HIV—by preventing new HIV infections, improving health outcomes for persons with HIV, and reducing HIV related disparities and health inequities.
DHP develops and maintains a variety of data and information systems to support its mission, including systems to collect, transmit, store, and analyze data for HIV/AIDS surveillance, epidemiology, and program monitoring and evaluation. We are looking for IT and public health partners including statisticians, researchers, behavioral scientists, computer scientists, public health advisors/analysts, budget analysts, and other program staff.",,,,,,
https://www.indeed.com/rc/clk?jk=76a57b1ecc322419&bb=NbbzcSvEPIB2NPKac3xRwpUQgPsHxqpuOgRmiaKkI_xJst9tOQBmgv1mFJsEAxlcBMR-ESPb9WtS2Gnrbw839ni1KVV7xA5rU0svI3-rvnCcLuIORqKPYV1v5vW9jMz-&xkcb=SoCw67M3BhdIUTzap50AbzkdCdPP&fccid=6c7be029753937ef&vjs=3,Software Engineer,Home,"4488 N Shallowford Rd Ste 200, Atlanta, GA 30338",,Full-time,,,,,,,No entry found for Experience Required
https://www.indeed.com/rc/clk?jk=8714addc0f7109ac&bb=NbbzcSvEPIB2NPKac3xRwrRVsi3_Zh_EI2_W0KRPEVq_sK3g0YZle3bHS_Iy86PpzxRbz4mDqPcLM-vAvtNJnNbxBUC3vHP73AvdilyzHNeJan25Yv18bcaorcqhS7ll&xkcb=SoA-67M3BhdIUTzap50HbzkdCdPP&fccid=684336227770390e&vjs=3,Test Engineer,Home,"Atlanta, GA",,Full-time,"About Our Company:
Delmock Technologies, Inc. (DTI) is seeking a Test Engineer to explore exciting career opportunities. DTI is a leading HUBZone business in Baltimore, known for delivering innovated IT and Health solutions with a commitment to ethics, excellence, and superior customer service. At DTI, we balance continuous growth and innovation with a strong dedication to corporate social responsibility. Recently ranked as high as #3 among HUBZone companies in a GOVWIN survey, DTI offers a dynamic environment for those passionate about impactful projects, community involvement, and contributing to a top-ranking Federal project support team.
Join our talented team and be part of a company that values both professional excellence, community impact, and diversity of ideas. DTI is committed to hiring and maintaining a diverse workforce. We are an equal opportunity employer making decisions without regard to race, color, religion, sex, national origin, age, veteran status, disability, or any other protected class.
Client Information:
The Centers for Disease Control and Prevention’s (CDC) Division of HIV Prevention (DHP) focus on high impact prevention of HIV—by preventing new HIV infections, improving health outcomes for persons with HIV, and reducing HIV related disparities and health inequities.
DHP develops and maintains a variety of data and information systems to support its mission, including systems to collect, transmit, store, and analyze data for HIV/AIDS surveillance, epidemiology, and program monitoring and evaluation. We are looking for IT and public health partners including statisticians, researchers, behavioral scientists, computer scientists, public health advisors/analysts, budget analysts, and other program staff.",,,,"No, the job does not require experience.",,
https://www.indeed.com/rc/clk?jk=85a6710d689ac427&bb=NbbzcSvEPIB2NPKac3xRwj-0u5BGWg_oZWN-S_JlKta-eZB2tMUt2uZYRccbiXbv2raWUaCCpKco6gMasiBBP5thW1sj0swaygyZV8o6k0FlLUCk3U5oDR9j8teoXZB8&xkcb=SoCK67M3BhdIUTzap50GbzkdCdPP&fccid=eec2125b5f860c5a&vjs=3,Systems Administrator,Home,"Duluth, GA 30096","$80,000 - $90,000 a year",Full-time,,,,,,,No
